date,channel_id,category_id,supplier_id,status,revenue,cost,commission,count
1/9/2020,2,4,3,0,1548710,1548610,15490,2
1/9/2020,2,6,3,1,121205,109291,0,43
1/9/2020,4,21,8,1,351775,350002,0,2
1/9/2020,4,9,8,1,162480,148410,3250,41
1/9/2020,3,23,21,1,49150,47830,0,2
1/9/2020,3,19,19,1,246240,-67110,7387,150
1/9/2020,3,4,3,1,1028980,981460,10290,6771
1/9/2020,3,4,3,0,503245,504845,0,510
1/9/2020,3,3,2,1,85270,20950,0,67
1/10/2020,1,4,7,1,1766640,1804800,0,185
1/10/2020,1,20,22,1,1208110,1207560,24162,1
1/10/2020,1,6,3,0,1958010,1935380,0,89
1/10/2020,1,8,3,1,1791310,1828240,17913,658
1/10/2020,1,15,20,1,292530,275070,0,12
1/10/2020,1,19,19,1,336430,404530,0,110
1/10/2020,1,6,7,0,1421765,1421485,0,2
1/10/2020,1,17,18,0,1492350,1492350,14924,7
1/10/2020,1,4,1,1,1817225,1817315,18172,6
1/10/2020,1,10,9,1,1436095,1760500,0,203
1/10/2020,1,4,6,1,991590,640757,19832,1131
1/10/2020,1,9,8,0,1578495,1578175,0,1
1/10/2020,1,4,3,0,1877960,1893830,0,155
1/10/2020,1,1,3,1,1439000,1142790,0,1457
1/10/2020,1,10,9,0,1006860,1006100,30210,2
1/10/2020,1,8,6,0,1898955,1896265,56970,2
1/10/2020,1,19,4,1,823785,823785,16476,5
1/10/2020,1,1,9,1,1592590,1597168,15930,552
1/10/2020,1,9,8,1,668115,656562,0,19
1/10/2020,1,17,18,1,586290,586290,5860,732
1/10/2020,1,4,1,0,1069115,1081054,0,74
1/10/2020,1,6,7,1,846515,843845,0,10
1/10/2020,1,23,21,1,1268270,1269370,25370,9
1/10/2020,1,9,17,1,359535,359015,0,2
1/10/2020,1,5,12,1,1650955,1647475,16510,11
1/10/2020,1,9,20,1,460265,407997,0,11
1/10/2020,1,8,1,0,1012160,1011457,0,2
1/10/2020,1,18,4,1,13310,13310,133,20
1/10/2020,1,7,5,1,1518720,1527720,0,16
1/10/2020,1,21,8,1,1829065,1830265,54872,18
1/10/2020,1,8,6,1,1513060,1276410,0,308
1/10/2020,1,7,5,0,225680,191840,2257,10
1/10/2020,1,13,16,1,1815080,1821610,0,1
1/10/2020,1,21,8,0,668245,666242,0,2
1/10/2020,1,20,20,1,936825,942629,0,3
1/10/2020,1,3,2,1,664160,664075,0,7
1/10/2020,1,4,6,0,753820,753500,0,2
1/10/2020,1,16,16,1,56840,54830,570,14
1/10/2020,1,4,23,0,1166260,1166259,0,2
1/10/2020,1,13,4,1,1916705,1909355,57500,3
1/10/2020,1,4,7,0,1428405,1452617,14280,156
1/10/2020,1,8,7,0,750800,481110,0,96
1/10/2020,1,1,2,1,847255,847133,16945,1
1/10/2020,1,7,24,1,1284095,1280695,0,1
1/10/2020,1,6,3,1,363115,-211347,0,1006
1/10/2020,1,2,4,1,1958315,1958315,19580,2
1/10/2020,1,12,11,1,799320,799320,0,5
1/10/2020,1,14,13,1,1752055,1541735,0,94
1/10/2020,1,8,7,1,872210,730905,0,197
1/10/2020,1,5,14,1,52605,32955,0,7
1/10/2020,1,2,1,1,402985,402941,0,1
1/10/2020,1,22,21,1,1685495,1685440,0,1
1/10/2020,1,4,3,1,1272420,1430221,25448,8684
1/10/2020,1,5,4,1,798190,346750,0,74
1/10/2020,1,8,3,0,1273580,1265191,38210,55
1/10/2020,1,1,1,0,764590,764400,0,1
1/10/2020,1,15,15,1,443055,433555,0,5
1/10/2020,1,19,19,0,254620,250136,2546,3
1/10/2020,2,6,3,0,893870,896600,26820,16
1/10/2020,2,4,3,0,1112720,1112716,0,10
1/10/2020,2,1,3,1,1588265,1588369,0,2
1/10/2020,2,4,3,1,1295440,1283220,0,291
1/10/2020,2,6,3,1,1647675,1644813,16477,39
1/10/2020,4,9,8,1,955820,954960,0,61
1/10/2020,4,23,21,1,986470,984650,29594,8
1/10/2020,4,21,8,1,1168560,1163898,0,7
1/10/2020,3,3,2,1,1862010,1877760,0,30
1/10/2020,3,4,3,0,1081070,1079046,0,567
1/10/2020,3,23,21,1,1841490,1838744,18410,12
1/10/2020,3,4,3,1,1821155,1685835,18212,11112
1/10/2020,3,19,19,1,1628555,1572695,0,140
1/11/2020,1,14,25,0,1835,860,0,1
1/11/2020,1,1,1,0,987470,985845,9870,17
1/11/2020,1,20,20,1,1587945,1588341,0,1
1/11/2020,1,4,1,0,266865,224774,0,126
1/11/2020,1,6,7,0,1562365,1561440,0,4
1/11/2020,1,4,6,0,211370,210130,0,1
1/11/2020,1,8,7,0,22770,-36996,230,85
1/11/2020,1,6,7,1,463845,462415,0,6
1/11/2020,1,4,3,0,1904425,1895945,38090,192
1/11/2020,1,2,1,1,846240,847290,0,1
1/11/2020,1,7,5,1,1561165,1553575,0,16
1/11/2020,1,6,3,0,1441970,1458023,14420,65
1/11/2020,1,3,2,0,323735,321935,0,4
1/11/2020,1,15,15,1,404870,410590,0,11
1/11/2020,1,9,8,1,1609145,1584285,0,14
1/11/2020,1,5,12,1,748215,747500,14960,5
1/11/2020,1,10,9,1,869485,280435,0,203
1/11/2020,1,23,21,1,1987190,1985630,0,2
1/11/2020,1,18,4,1,1583600,1583600,0,16
1/11/2020,1,12,11,1,773830,773830,0,13
1/11/2020,1,8,3,0,167540,168370,0,26
1/11/2020,1,8,6,0,42355,39659,0,5
1/11/2020,1,5,4,0,137315,100595,0,9
1/11/2020,1,14,25,1,517095,512095,10340,2
1/11/2020,1,6,3,1,359850,368470,0,530
1/11/2020,1,4,1,1,1791185,1790382,0,2
1/11/2020,1,4,7,0,887045,894815,8870,177
1/11/2020,1,8,3,1,445470,58930,0,1275
1/11/2020,1,15,20,1,1781170,1778650,0,6
1/11/2020,1,21,8,1,1318625,1334505,0,11
1/11/2020,1,8,7,1,966940,722386,19340,258
1/11/2020,1,13,4,1,1721715,1721435,0,2
1/11/2020,1,9,20,1,1736945,1654575,0,24
1/11/2020,1,1,9,1,529805,508981,15894,397
1/11/2020,1,4,3,1,1534805,594613,0,4856
1/11/2020,1,1,3,1,1489695,1339305,14900,1523
1/11/2020,1,19,19,1,1823090,1793908,36460,48
1/11/2020,1,7,5,0,886520,882060,17730,3
1/11/2020,1,4,6,1,744750,1426498,0,804
1/11/2020,1,17,18,1,601030,601030,0,1052
1/11/2020,1,3,2,1,559590,559820,0,9
1/11/2020,1,10,9,0,357770,358360,3578,2
1/11/2020,1,9,17,1,973400,975280,0,5
1/11/2020,1,14,13,1,376915,245735,0,85
1/11/2020,1,17,18,0,489645,489645,0,3
1/11/2020,1,8,6,1,813825,832935,0,196
1/11/2020,1,4,7,1,874670,851350,0,283
1/11/2020,1,8,1,0,413355,409465,12401,4
1/11/2020,1,5,14,1,1365270,1365561,0,8
1/11/2020,1,5,4,1,59585,-330007,600,72
1/11/2020,1,16,16,1,1301440,1268040,0,11
1/11/2020,2,5,4,1,1869940,1870360,0,2
1/11/2020,2,6,3,1,1103970,1105080,33119,11
1/11/2020,2,6,3,0,1893190,1892370,0,9
1/11/2020,2,4,3,0,677250,676520,6770,6
1/11/2020,2,4,3,1,1890930,1880640,0,271
1/11/2020,2,8,7,0,78810,78810,0,2
1/11/2020,2,1,3,1,1003345,1003327,0,2
1/11/2020,4,9,8,1,1832605,1759625,36650,53
1/11/2020,4,15,15,1,40090,41610,0,2
1/11/2020,4,21,8,0,859665,857029,0,1
1/11/2020,4,21,8,1,1481155,1481825,0,6
1/11/2020,3,19,19,1,1604090,1524670,48120,123
1/11/2020,3,3,2,0,1000365,999425,0,1
1/11/2020,3,4,3,0,1210945,1222045,0,864
1/11/2020,3,4,3,1,1966930,1680680,0,7433
1/11/2020,3,3,2,1,960340,921940,28810,30
1/12/2020,1,15,15,1,1937825,1928585,58130,10
1/12/2020,1,4,3,0,427365,434950,0,286
1/12/2020,1,21,8,1,568760,567535,5688,4
1/12/2020,1,4,6,1,542845,1162805,0,925
1/12/2020,1,6,7,1,634470,632940,6340,6
1/12/2020,1,17,18,0,1703990,1703990,34080,1
1/12/2020,1,1,9,1,1016510,999898,0,550
1/12/2020,1,5,4,1,1979685,1427708,0,126
1/12/2020,1,8,6,0,1578815,1578245,15790,3
1/12/2020,1,9,8,1,387760,373475,0,20
1/12/2020,1,14,13,1,1210420,1195890,0,107
1/12/2020,1,1,1,0,1038105,1038504,20762,3
1/12/2020,1,8,6,1,1176710,1233250,23530,126
1/12/2020,1,5,14,1,421270,416356,4210,9
1/12/2020,1,6,7,0,1902340,1902971,0,3
1/12/2020,1,18,4,1,744545,744545,0,16
1/12/2020,1,4,7,1,1242500,1199490,24850,209
1/12/2020,1,8,3,0,631045,630645,18930,50
1/12/2020,1,8,3,1,742140,499900,0,664
1/12/2020,1,1,3,1,1340410,1325400,40212,1159
1/12/2020,1,19,19,1,1154520,1088529,0,25
1/12/2020,1,2,1,0,1799985,1799125,0,2
1/12/2020,1,4,7,0,757625,753588,0,167
1/12/2020,1,10,9,1,1721860,1318947,51656,144
1/12/2020,1,4,3,1,244385,-431761,0,4487
1/12/2020,1,6,3,1,1891420,1801683,0,832
1/12/2020,1,23,21,1,322125,319605,0,4
1/12/2020,1,1,3,0,1890285,1890291,0,1
1/12/2020,1,9,20,1,1555715,1581855,0,21
1/12/2020,1,16,16,1,1751510,1738850,0,7
1/12/2020,1,17,18,1,636070,636070,0,528
1/12/2020,1,6,3,0,95830,75367,0,59
1/12/2020,1,7,5,1,370245,353555,3702,11
1/12/2020,1,14,25,1,499420,497240,9990,1
1/12/2020,1,10,9,0,22615,23515,450,1
1/12/2020,1,9,8,0,1542050,1542120,0,1
1/12/2020,1,2,1,1,1717700,1717668,17177,1
1/12/2020,1,3,2,1,383115,380055,0,8
1/12/2020,1,8,7,1,1350760,1127990,0,206
1/12/2020,1,9,17,1,150310,148630,3006,3
1/12/2020,1,4,1,1,125560,119357,1260,16
1/12/2020,1,4,6,0,1712470,1710520,0,5
1/12/2020,1,5,12,1,1726615,1699430,0,6
1/12/2020,1,4,1,0,573495,516675,0,123
1/12/2020,1,8,7,0,1886745,1821385,56602,90
1/12/2020,2,6,3,1,68960,69690,690,33
1/12/2020,2,4,3,1,665935,664375,0,49
1/12/2020,2,1,3,1,615165,615169,0,2
1/12/2020,2,6,3,0,85555,85341,0,2
1/12/2020,4,23,21,1,1280515,1279215,38420,1
1/12/2020,4,9,8,0,577180,577220,0,1
1/12/2020,4,21,8,1,1524040,1517650,30480,8
1/12/2020,4,15,15,1,1833425,1828945,0,3
1/12/2020,4,9,8,1,318700,176410,0,58
1/12/2020,3,19,19,1,914120,766870,0,62
1/12/2020,3,4,3,1,1446205,1335963,28924,8011
1/12/2020,3,3,2,1,1221370,1190315,0,24
1/12/2020,3,4,3,0,240140,238830,0,513
1/13/2020,1,6,3,1,1336735,1202122,0,528
1/13/2020,1,5,14,1,1774955,1770805,0,19
1/13/2020,1,1,1,0,925635,924655,0,6
1/13/2020,1,4,3,1,1244700,619620,0,4785
1/13/2020,1,23,21,1,557295,555859,5573,3
1/13/2020,1,14,13,1,26270,31600,530,71
1/13/2020,1,14,25,1,130115,127835,0,1
1/13/2020,1,1,9,1,471600,469014,4720,497
1/13/2020,1,9,17,1,465120,459310,0,9
1/13/2020,1,20,20,0,551280,552556,5513,1
1/13/2020,1,21,20,1,852685,853835,0,1
1/13/2020,1,2,1,1,638655,638485,0,4
1/13/2020,1,4,1,1,1113335,1099955,0,35
1/13/2020,1,8,7,0,629200,655850,18876,184
1/13/2020,1,17,18,0,1692485,1692485,0,17
1/13/2020,1,19,4,1,711480,711480,0,8
1/13/2020,1,6,7,1,176860,175670,5310,3
1/13/2020,1,9,8,0,979890,980670,0,1
1/13/2020,1,5,4,1,1362650,1202040,40880,71
1/13/2020,1,22,21,1,620635,620669,0,1
1/13/2020,1,7,5,1,447675,422563,4480,18
1/13/2020,1,21,8,0,1778740,1776794,0,2
1/13/2020,1,9,8,1,1736145,1735145,0,30
1/13/2020,1,3,2,1,1325380,1315180,0,10
1/13/2020,1,16,16,1,1143030,1132896,0,3
1/13/2020,1,5,4,0,1381665,1281063,27633,13
1/13/2020,1,5,12,1,315880,313560,0,8
1/13/2020,1,8,3,1,651520,959261,0,766
1/13/2020,1,9,20,1,708625,654245,0,12
1/13/2020,1,3,2,0,73740,74415,0,2
1/13/2020,1,10,9,1,1022770,973625,10230,280
1/13/2020,1,15,15,1,1254995,1248675,0,4
1/13/2020,1,8,6,1,140840,62742,0,258
1/13/2020,1,7,5,0,1473740,1472396,0,6
1/13/2020,1,19,19,1,1262250,1229420,25250,27
1/13/2020,1,1,3,1,569560,584113,0,1185
1/13/2020,1,4,6,1,579475,-225405,0,966
1/13/2020,1,1,2,1,154530,154182,0,4
1/13/2020,1,8,3,0,1436690,1507364,0,42
1/13/2020,1,17,18,1,735855,735855,14720,848
1/13/2020,1,21,8,1,1513595,1514745,30270,9
1/13/2020,1,15,20,1,1155655,1148135,0,6
1/13/2020,1,4,7,1,1997555,1947077,59930,312
1/13/2020,1,12,11,1,303885,303885,9120,2
1/13/2020,1,8,7,1,1530390,1480550,0,154
1/13/2020,1,4,1,0,1628990,1577346,32580,95
1/13/2020,1,6,3,0,1848630,1851300,36973,29
1/13/2020,1,8,6,0,1777915,1772025,53340,3
1/13/2020,1,4,7,0,1592265,1525335,0,109
1/13/2020,1,18,4,1,699220,699220,0,20
1/13/2020,1,4,3,0,1730110,1699362,51900,147
1/13/2020,2,6,3,0,216300,213521,0,7
1/13/2020,2,4,3,1,1084735,1084982,0,93
1/13/2020,2,6,3,1,95480,96650,0,38
1/13/2020,2,4,3,0,559835,559545,0,12
1/13/2020,2,1,3,1,1749120,1748990,0,1
1/13/2020,4,15,15,1,1046310,1048170,0,1
1/13/2020,4,9,8,1,57605,64045,0,16
1/13/2020,4,21,8,1,63245,56774,0,5
1/13/2020,3,4,3,0,671355,642607,13430,777
1/13/2020,3,23,21,1,3340,1950,0,4
1/13/2020,3,19,19,1,1303690,1079640,0,88
1/13/2020,3,4,3,1,1233325,1029665,12330,7748
1/13/2020,3,3,2,1,1571295,1500985,0,65
1/13/2020,3,3,2,0,254245,252175,0,1
1/14/2020,1,9,8,0,1175025,1173062,0,1
1/14/2020,1,8,3,1,1091665,1547005,0,1211
1/14/2020,1,8,6,1,29200,172891,0,241
1/14/2020,1,4,7,1,890810,871850,26720,209
1/14/2020,1,5,14,1,431065,425040,12930,6
1/14/2020,1,3,2,1,1219620,1219200,36590,2
1/14/2020,1,7,24,1,360200,358650,10806,1
1/14/2020,1,12,11,1,1096630,1096630,0,1
1/14/2020,1,1,1,0,414660,415070,8290,8
1/14/2020,1,4,7,0,200750,162575,4020,170
1/14/2020,1,6,7,1,1747915,1743085,0,11
1/14/2020,1,19,4,1,583910,583910,0,3
1/14/2020,1,8,7,1,1037475,800204,0,263
1/14/2020,1,6,7,0,1877335,1868685,56320,5
1/14/2020,1,19,4,0,1204965,1204965,0,1
1/14/2020,1,17,18,0,1445030,1445030,0,10
1/14/2020,1,14,25,0,934120,932640,9340,2
1/14/2020,1,1,9,1,1175375,1151152,23510,365
1/14/2020,1,6,3,1,667515,556045,0,847
1/14/2020,1,6,3,0,740220,692170,22210,135
1/14/2020,1,4,3,1,1665265,2553711,0,4681
1/14/2020,1,8,1,0,1504895,1504855,0,1
1/14/2020,1,2,1,1,1342985,1343365,13430,4
1/14/2020,1,15,20,1,832015,829055,0,1
1/14/2020,1,9,20,1,869440,858220,26080,17
1/14/2020,1,4,1,1,1590420,1588398,15900,4
1/14/2020,1,14,25,1,298735,299535,0,2
1/14/2020,1,1,3,1,1838450,1772700,55150,1202
1/14/2020,1,10,9,1,1166470,1247700,0,190
1/14/2020,1,16,16,1,812440,777380,8120,9
1/14/2020,1,1,2,1,11760,11641,0,2
1/14/2020,1,7,5,1,695915,699175,0,22
1/14/2020,1,18,4,1,1991000,1991000,0,13
1/14/2020,1,7,5,0,1233155,1227487,0,7
1/14/2020,1,4,6,1,1228595,58595,0,1013
1/14/2020,1,5,12,1,1215950,1180200,0,4
1/14/2020,1,8,7,0,638715,649025,0,80
1/14/2020,1,9,17,1,1277615,1277855,0,7
1/14/2020,1,15,15,1,1086170,1080250,0,4
1/14/2020,1,4,3,0,211450,213380,0,203
1/14/2020,1,3,2,0,700925,701175,0,1
1/14/2020,1,8,3,0,122325,147795,0,28
1/14/2020,1,10,9,0,1802790,1802950,0,2
1/14/2020,1,9,8,1,1224400,1233050,0,21
1/14/2020,1,5,4,0,1468650,1459750,0,1
1/14/2020,1,20,20,1,977370,973720,0,1
1/14/2020,1,21,8,1,623665,626665,6237,13
1/14/2020,1,5,4,1,1395930,1351690,0,40
1/14/2020,1,19,19,1,1873195,1807015,18730,27
1/14/2020,1,4,1,0,1997825,1845825,19980,117
1/14/2020,1,17,18,1,1469490,1469490,14690,533
1/14/2020,1,23,21,1,1158565,1155205,0,7
1/14/2020,1,14,13,1,1852660,1816770,0,65
1/14/2020,2,6,3,1,1740800,1742505,52224,34
1/14/2020,2,5,4,1,1486760,1485260,0,1
1/14/2020,2,4,3,1,195170,194600,5855,65
1/14/2020,2,4,3,0,313675,314095,0,21
1/14/2020,2,1,3,1,1913840,1913894,38280,1
1/14/2020,2,6,3,0,1638815,1638705,32776,16
1/14/2020,4,21,8,1,659175,660245,0,6
1/14/2020,4,23,21,1,1033995,1033119,0,3
1/14/2020,4,15,15,1,801845,801205,16040,4
1/14/2020,4,9,8,1,825945,759945,24780,62
1/14/2020,5,4,3,0,466345,467052,0,5
1/14/2020,5,4,3,1,255895,255085,5120,303
1/14/2020,3,4,3,0,659230,642580,0,577
1/14/2020,3,23,21,1,400685,399155,4010,1
1/14/2020,3,4,3,1,339015,286345,0,7316
1/14/2020,3,19,19,1,1118040,1038984,33540,57
1/14/2020,3,3,2,1,811325,824655,0,41
1/15/2020,1,8,7,0,1730410,1720119,0,78
1/15/2020,1,18,4,1,1766065,1766065,17660,16
1/15/2020,1,9,20,1,1455375,1463691,14550,21
1/15/2020,1,7,5,0,1146030,1143740,22921,3
1/15/2020,1,19,4,1,212900,212900,6390,3
1/15/2020,1,12,11,1,319280,-220720,6386,6
1/15/2020,1,4,1,0,812690,679660,0,128
1/15/2020,1,15,20,1,1317295,1316375,0,2
1/15/2020,1,4,6,1,270910,534530,0,768
1/15/2020,1,8,7,1,1152635,1016865,0,180
1/15/2020,1,21,20,1,1175140,1176816,35254,2
1/15/2020,1,1,9,1,719500,767460,14390,1703
1/15/2020,1,17,18,0,1640,1640,0,4
1/15/2020,1,16,16,1,1309090,1302950,0,9
1/15/2020,1,9,8,1,603330,612273,6033,31
1/15/2020,1,9,17,1,290345,284345,0,5
1/15/2020,1,6,3,0,1310520,1301230,0,91
1/15/2020,1,4,7,1,1039155,1049705,10392,130
1/15/2020,1,2,1,1,1913685,1914065,0,6
1/15/2020,1,7,5,1,1942815,1940165,0,6
1/15/2020,1,8,3,0,1802175,1790275,0,19
1/15/2020,1,6,7,0,1100765,1100629,0,2
1/15/2020,1,14,25,1,1518750,1511625,15188,4
1/15/2020,1,15,15,1,1813105,1806205,0,6
1/15/2020,1,6,7,1,1496100,1495940,0,6
1/15/2020,1,1,1,0,83265,83277,833,1
1/15/2020,1,8,3,1,816670,394755,0,617
1/15/2020,1,4,3,0,744640,738494,0,123
1/15/2020,1,14,13,1,1559075,1559075,0,67
1/15/2020,1,10,9,1,1176695,777295,0,271
1/15/2020,1,4,7,0,1918015,1870149,0,151
1/15/2020,1,19,19,1,907540,892642,27230,28
1/15/2020,1,21,8,1,1048375,1037755,10484,19
1/15/2020,1,10,9,0,537415,533540,0,3
1/15/2020,1,8,6,1,1191380,1172600,0,239
1/15/2020,1,17,18,1,444275,444275,0,1026
1/15/2020,1,5,12,1,1846375,1842665,0,4
1/15/2020,1,5,14,1,1234165,1231785,12340,5
1/15/2020,1,4,3,1,815625,986225,24470,8449
1/15/2020,1,20,20,1,912615,898265,18252,2
1/15/2020,1,1,3,1,65410,65000,1308,2
1/15/2020,1,5,4,1,585280,545611,0,50
1/15/2020,1,5,4,0,1081045,1078035,10810,5
1/15/2020,1,3,2,1,1819215,1823093,54576,5
1/15/2020,1,6,3,1,875995,515189,0,610
1/15/2020,1,23,21,1,1635000,1635750,32700,4
1/15/2020,2,4,3,1,1451280,1450372,0,173
1/15/2020,2,6,3,0,682330,680277,13647,5
1/15/2020,2,4,3,0,985165,985535,19703,7
1/15/2020,2,6,3,1,1914440,1917210,0,12
1/15/2020,2,1,3,1,1970935,1971087,59130,7
1/15/2020,4,21,8,1,1419255,1406725,0,14
1/15/2020,4,9,8,1,1395430,1344700,0,67
1/15/2020,4,15,15,1,698180,696180,0,5
1/15/2020,3,3,2,1,1161790,1143590,34850,28
1/15/2020,3,19,19,1,459575,462875,4600,58
1/15/2020,3,4,3,0,1489500,1476090,0,598
1/15/2020,3,23,21,1,1932290,1928380,0,3
1/15/2020,3,4,3,1,916755,818845,18340,9373
1/16/2020,1,4,7,0,1507580,1485509,0,108
1/16/2020,1,4,3,0,340875,303835,3410,118
1/16/2020,1,4,1,0,1365320,1385238,13653,112
1/16/2020,1,3,2,1,1741270,1737580,34825,5
1/16/2020,1,18,4,1,211360,211360,4227,23
1/16/2020,1,10,9,1,1509745,951745,15100,246
1/16/2020,1,9,8,1,1751605,1736537,52550,18
1/16/2020,1,1,9,1,1176470,1174672,35294,1619
1/16/2020,1,13,4,1,147845,146535,0,2
1/16/2020,1,9,20,1,686930,694450,6869,14
1/16/2020,1,7,5,1,836710,834375,0,15
1/16/2020,1,4,3,1,465690,113495,4657,4782
1/16/2020,1,12,11,1,1717725,1715325,51532,1
1/16/2020,1,4,1,1,902940,898909,0,7
1/16/2020,1,17,18,0,1417555,1417555,0,2
1/16/2020,1,11,10,0,91545,93185,2746,4
1/16/2020,1,6,7,1,1692225,1691825,0,4
1/16/2020,1,8,6,1,1756990,1657438,0,230
1/16/2020,1,13,4,0,1947690,1947790,0,2
1/16/2020,1,8,3,0,316535,306475,0,28
1/16/2020,1,8,3,1,90470,209378,0,688
1/16/2020,1,8,6,0,1208215,1208026,0,1
1/16/2020,1,6,3,1,1846685,1855275,0,435
1/16/2020,1,5,4,1,826655,823465,16533,35
1/16/2020,1,5,14,1,1852980,1839250,0,10
1/16/2020,1,8,7,0,1534575,1421181,0,199
1/16/2020,1,6,7,0,555440,556140,11109,2
1/16/2020,1,10,9,0,923355,924030,0,2
1/16/2020,1,2,1,1,1014210,1014170,0,5
1/16/2020,1,4,7,1,642245,665327,0,164
1/16/2020,1,22,21,1,534520,534452,0,1
1/16/2020,1,5,4,0,1466590,1436390,0,8
1/16/2020,1,15,20,1,1903890,1903090,57117,7
1/16/2020,1,5,14,0,791745,791525,23750,1
1/16/2020,1,4,6,1,507750,948430,0,1438
1/16/2020,1,14,25,1,1240665,1230315,0,3
1/16/2020,1,19,4,1,1369180,1369180,27384,1
1/16/2020,1,8,7,1,25775,-36715,773,199
1/16/2020,1,9,17,1,532825,533105,0,2
1/16/2020,1,17,18,1,1221160,1221160,0,580
1/16/2020,1,19,19,1,1735960,1714314,52079,20
1/16/2020,1,9,8,0,1954660,1949690,0,10
1/16/2020,1,6,3,0,1947920,1963150,58440,140
1/16/2020,1,23,21,1,1293245,1289485,0,7
1/16/2020,1,21,8,0,348990,330130,0,11
1/16/2020,1,14,13,1,660410,604290,13210,43
1/16/2020,1,16,16,1,22665,98750,0,17
1/16/2020,1,21,8,1,836400,834423,0,20
1/16/2020,1,15,15,1,1073620,1073720,10740,1
1/16/2020,1,8,1,0,713885,713557,0,1
1/16/2020,1,5,12,1,47550,82340,0,2
1/16/2020,2,6,3,0,1418775,1407335,0,47
1/16/2020,2,6,3,1,1322410,1319450,0,7
1/16/2020,2,4,3,1,117845,121006,0,282
1/16/2020,2,4,3,0,290160,289829,0,10
1/16/2020,2,1,3,1,1707505,1707470,0,2
1/16/2020,6,15,15,1,1160720,1158780,0,1
1/16/2020,4,15,15,1,1890305,1888085,0,5
1/16/2020,4,9,8,1,228760,264710,0,31
1/16/2020,4,21,8,0,1303205,1297585,0,4
1/16/2020,4,23,21,1,975985,975877,0,2
1/16/2020,4,21,8,1,274355,271355,0,6
1/16/2020,4,9,8,0,652830,601530,0,55
1/16/2020,3,4,3,0,831690,827253,0,467
1/16/2020,3,3,2,1,1526835,1523235,0,56
1/16/2020,3,4,3,1,702860,557380,0,8915
1/16/2020,3,19,19,1,412045,425615,8241,74
1/17/2020,1,19,4,1,1506310,1506310,0,1
1/17/2020,1,17,18,1,1314480,1314480,0,847
1/17/2020,1,8,7,1,1541710,1493577,46250,180
1/17/2020,1,8,7,0,1821400,1808260,0,69
1/17/2020,1,23,21,1,1004005,1002369,0,2
1/17/2020,1,7,5,1,1553005,1521195,0,20
1/17/2020,1,10,9,0,631655,573337,18950,53
1/17/2020,1,4,1,1,1283760,1283220,0,4
1/17/2020,1,5,4,1,289805,242825,0,48
1/17/2020,1,5,4,0,757690,750695,0,9
1/17/2020,1,5,14,1,1276090,1277629,0,14
1/17/2020,1,14,13,1,1263230,1238330,37897,20
1/17/2020,1,14,25,1,584345,580145,0,2
1/17/2020,1,20,20,1,868430,870936,0,4
1/17/2020,1,4,1,0,748590,766903,7490,107
1/17/2020,1,21,8,1,975790,953530,0,7
1/17/2020,1,11,10,1,994800,993995,0,1
1/17/2020,1,1,3,1,416160,420854,12480,104
1/17/2020,1,4,7,0,1979720,2006183,0,108
1/17/2020,1,15,20,1,567225,560985,17020,6
1/17/2020,1,4,6,1,1386110,1373370,0,1663
1/17/2020,1,5,12,1,1336865,1330095,26737,4
1/17/2020,1,4,6,0,249870,247877,5000,2
1/17/2020,1,1,9,1,613600,574428,0,1520
1/17/2020,1,17,18,0,207045,207045,0,8
1/17/2020,1,6,7,0,1785235,1785115,35700,4
1/17/2020,1,4,3,1,86290,79704,0,7475
1/17/2020,1,15,15,1,1722945,1716865,0,8
1/17/2020,1,9,17,1,1922595,1922775,0,10
1/17/2020,1,6,3,1,413620,27399,0,544
1/17/2020,1,7,5,0,877525,872859,0,5
1/17/2020,1,4,7,1,122485,133015,0,178
1/17/2020,1,8,3,0,1302990,1315010,0,22
1/17/2020,1,3,2,1,1950160,1947685,58500,9
1/17/2020,1,10,9,1,1839155,1556915,0,224
1/17/2020,1,9,8,1,65235,46335,0,30
1/17/2020,1,16,16,1,786770,770594,23600,24
1/17/2020,1,9,20,1,1986040,2014550,0,18
1/17/2020,1,12,11,1,218430,217330,6550,11
1/17/2020,1,8,3,1,622300,264204,0,676
1/17/2020,1,18,4,1,1016060,1016060,0,23
1/17/2020,1,2,1,0,330060,330150,6600,5
1/17/2020,1,4,3,0,1951775,1948587,0,155
1/17/2020,1,6,7,1,1580415,1580895,0,1
1/17/2020,1,8,6,1,135415,50855,4062,224
1/17/2020,1,8,6,0,506525,506552,10130,1
1/17/2020,1,6,3,0,130330,142402,0,94
1/17/2020,1,19,19,1,736355,740455,0,24
1/17/2020,2,6,3,1,1263685,1248455,0,41
1/17/2020,2,4,3,1,1778630,1778155,35573,87
1/17/2020,2,1,3,1,458280,458158,13750,1
1/17/2020,2,6,3,0,1100935,1093035,33030,26
1/17/2020,2,4,3,0,1574245,1565077,47227,27
1/17/2020,4,23,21,1,95195,94599,1900,3
1/17/2020,4,21,8,1,815610,825720,0,21
1/17/2020,4,15,15,1,1839085,1837705,0,3
1/17/2020,4,9,8,1,832870,636740,0,98
1/17/2020,3,3,2,1,1849195,1812450,18490,60
1/17/2020,3,19,19,1,1591605,1608935,0,86
1/17/2020,3,23,21,1,1048795,1044709,0,7
1/17/2020,3,4,3,1,873340,767564,0,7375
1/17/2020,3,4,3,0,139500,129675,0,427
